,timestamp,TT66.BCTFI.660298:TOTAL_INTENSITY,TT60.BCTFI.610225:TOTAL_INTENSITY,SPS.BQM:NO_BUNCHES,SPSQC:TRANSFER_LINES_OPTICS_NAMES,s_x,s_x_std,mu_x,mu_x_std,R2_x,s_y,s_y_std,mu_y,mu_y_std,R2_y
123,2024-04-08 12:55:30.135000064,168992850000.0,176677900000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14659121090176994,0.00040890003489591224,0.4879473561934874,0.00040473268429012715,0.9982737907394837,0.46446422764912,0.00138615704861351,-0.25779907104900623,0.001361176198883755,0.9962823874051027
124,2024-04-08 12:56:12.135000064,173072140000.0,169962950000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14728965950746264,0.0004049850944703016,0.4825470204243656,0.00040083706956318255,0.9983224745960587,0.4684525441782197,0.0013626098739020851,-0.2525257402269491,0.0013378252214413969,0.996466912020094
125,2024-04-08 12:56:54.135000064,174451260000.0,174703760000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14818311132624898,0.00039038685227914873,0.48970405267598527,0.00038636296766647815,0.9984595824235545,0.47563792048199577,0.0013075795019979112,-0.25602600193833885,0.0012834005765220797,0.9968413457191395
126,2024-04-08 12:57:36.135000064,171213960000.0,169285700000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1468219343140703,0.0004026968677370574,0.47050268897946135,0.0003985859798873745,0.9983308803623012,0.46941200092780094,0.0013219358418312599,-0.25603601266069725,0.001297837718760881,0.9966873199831043
127,2024-04-08 12:58:18.135000064,170313910000.0,177095790000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1473997286817648,0.0004083508076585661,0.47546021105811065,0.00040416504006723453,0.9982970411643257,0.4683864301735827,0.0013705502127129752,-0.2584607712705139,0.0013456249423653567,0.9964247734953966
128,2024-04-08 12:59:00.135000064,171809160000.0,177643360000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14755644512155044,0.00040573453419648765,0.48887854294740246,0.00040157095799725544,0.998322285443635,0.47022702999414245,0.0013653355844770285,-0.2625593285627092,0.0013403995375025856,0.9964790152030066
129,2024-04-08 12:59:42.135000064,169820320000.0,168579610000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1464658570025707,0.00041597016751977024,0.47205996434775216,0.00041173455198924096,0.9982106633460843,0.4633873586240155,0.0014040029350621866,-0.24731218036916208,0.0013787638932238765,0.9961690183391546
130,2024-04-08 13:01:06.135000064,173347960000.0,176043870000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14871068216111877,0.0003933225887267864,0.4556842200136461,0.000389253337124608,0.9984473150453536,0.4785299679056215,0.0013036276251399263,-0.2521909860968611,0.0012793629031386947,0.9968974570415639
131,2024-04-08 13:34:42.135000064,2012932600000.0,2014741900000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23683750290077668,0.0014674131798657715,0.4660081591531342,0.0014425477433810852,0.9914427961280673,0.7947985196386017,0.0029473512979257006,-0.24504651495197668,0.0028508768125023176,0.9941454192812256
132,2024-04-08 13:36:48.135000064,1946415500000.0,1951108400000.0,12.0,tt66_2023_fp2_sti_0p1_0p5mm,0.23714971815680277,0.0014379643820956267,0.47576001785455374,0.0014135633742469518,0.9918011451266533,0.7910516228926359,0.0028356813065877383,-0.2516349872196629,0.0027433640046493446,0.9945284056436429
